74.5021320282154,84.0046721051152,7.32253292506895,89.5223553420923,14.0929817628165,94.2212730471221,21.4311402526616,27.6409941251814
76.321946960653,81.5700636967571,7.83521247399823,85.9566277028412,11.3490366300921,92.0627683501544,19.1961380213736,26.4039492219137
72.0006862489041,82.1663872054057,3.44335983233459,87.5343544652129,13.9122672966867,95.8473095920108,18.9164884604997,23.4821946804833
73.813995435791,81.1944406986665,9.14362737010197,87.3103680946792,14.3731904180665,93.4252305751521,16.0224871319969,25.8752255263012
72.8805353449027,82.1298998900307,3.79793643882231,89.3294115701326,10.9201659514062,91.26403230716,18.8755392271118,26.1962283276588
72.5540315686128,81.8815047130424,6.93444899163407,87.412794501871,9.87694238150682,95.1821985985025,19.8253157417705,26.745931559431
73.117561268266,79.1210397575206,4.1461048649539,84.7879642079042,13.2322644137187,91.2455956234913,19.0904891896953,25.4141211388037
74.0733643622583,80.2580831973076,6.37477898023049,86.2934497970694,15.1636265805068,91.3220559627247,18.9763747045267,22.3293306359712
74.380604845384,81.0126039607536,3.81007056160185,88.8298030178452,11.5859657827369,96.3271532971074,19.795412952752,26.6836768496707
75.2329004040201,79.0169299696383,7.93720263993854,87.7445752826173,12.1017575886396,95.6395585885807,18.1794565332028,25.3360904907482
74.5151670864198,80.428439941627,7.8875861037073,88.7780729170423,11.163360823194,96.651866487536,17.0737282105546,26.7627666534434
76.1113170023806,79.6188498057575,6.83889258957456,89.8425509112306,13.6524419359876,91.9667578828181,15.9831792033659,24.6451450469219
73.2267134983891,83.3350156136224,3.33725991745338,84.7216858836629,10.6015697269571,95.0403230985537,19.2780967393542,23.5720614587974
77.2687046183457,80.2988444801278,3.50214532326785,85.4694457353636,13.8926753236876,93.3956390619517,18.0853195897849,26.0986168678001
72.1643255591876,79.6107359239976,4.33582394446551,85.737093401327,14.0017722167918,95.3318618135674,17.0653558346311,27.6029083164576
76.0228050610704,80.6990884171137,9.08218402589244,87.789153177915,12.2304296566315,92.4871131177532,17.2442520728408,24.1893536148562
74.5038288142028,82.3483842857335,4.77760113358358,88.6249838812084,14.0241690558793,93.0055295254669,18.7937521937292,22.79222566372
75.3521389706745,78.6437319937686,7.75605295517937,86.553990189573,10.4300647891662,95.2591963385745,19.6112568287452,23.2921116939533
72.8423216315714,79.3343752816179,4.93741125739518,89.7188126871469,13.4631133626477,94.8273094839868,21.565040127416,26.3887964448172
