xi,eta,X,Y,uX,uY,epsilon_X,epsilon_Y,gamma_XY,sigma_XX,sigma_YY,sigma_XY,fx,fy,dxidx,dxidy,detadx,detady,
0.41702,0.7655,2.5021,0.39825,15.625,83.992,-2.6572,0.88574,-1.435,-3.543,7.423e-13,-0.71748,0,0,0.16667,7.8949e-16,0,0.66667
0.72032,0.30817,4.3219,-0.28774,-6.502,22.963,3.3163,-1.1054,-1.7068,4.4217,-5.9737e-12,-0.85342,0,0,0.16667,-0,-0,0.66667
0.00011437,0.73538,0.00068625,0.35307,16.787,200.47,-0.00064607,0.00021528,-1.5581,-0.00086146,-1.0989e-07,-0.77904,0,0,0.16667,-0,-0,0.66667
0.30233,0.8122,1.814,0.4683,20.257,113.69,-2.2653,0.7551,-1.2206,-3.0204,3.4113e-12,-0.61031,0,0,0.16667,-5.6745e-16,0,0.66667
0.14676,0.23669,0.88054,-0.39496,-18.383,157.35,0.9274,-0.30913,-1.444,1.2365,2.4795e-09,-0.72199,0,0,0.16667,1.9737e-16,0,0.66667
0.092339,0.062824,0.55403,-0.65576,-31.118,173.3,0.96884,-0.32295,-0.47307,1.2918,2.9834e-07,-0.23654,0,0,0.16667,3.9475e-16,0,0.66667
0.18626,0.62204,1.1176,0.18307,8.3819,145.91,-0.54557,0.18186,-1.8825,-0.72742,-4.3606e-10,-0.94125,0,0,0.16667,-0,-0,0.66667
0.34556,0.94394,2.0734,0.66591,28.064,102.41,-3.6818,1.2273,-0.42413,-4.909,-1.2124e-13,-0.21206,0,0,0.16667,-0,-0,0.66667
0.39677,0.34766,2.3806,-0.22851,-9.1208,88.91,1.4506,-0.48355,-1.8139,1.9342,-1.3483e-12,-0.90695,0,0,0.16667,-0,-0,0.66667
0.53882,0.43363,3.2329,-0.099561,-3.3344,55.772,0.85832,-0.28611,-1.9642,1.1444,-4.2188e-15,-0.98209,0,0,0.16667,1.9737e-16,0,0.66667
0.41919,0.27723,2.5152,-0.33416,-13.065,83.405,2.2412,-0.74708,-1.6036,2.9883,-6.5437e-13,-0.80182,0,0,0.16667,-3.9475e-16,0,0.66667
0.68522,0.69207,4.1113,0.28811,7.1928,28.37,-3.1587,1.0529,-1.7056,-4.2116,-4.8599e-12,-0.85282,0,0,0.16667,-0,-0,0.66667
0.20445,0.18359,1.2267,-0.47461,-21.663,140.82,1.5526,-0.51752,-1.2005,2.0701,1.8922e-10,-0.60027,0,0,0.16667,-0,-0,0.66667
0.87812,0.73211,5.2687,0.34817,3.6662,5.4244,-4.8917,1.6306,-1.5685,-6.5223,5.4197e-09,-0.78427,0,0,0.16667,-0,-0,0.66667
0.027388,0.7503,0.16433,0.37544,17.844,192.39,-0.16452,0.05484,-1.4997,-0.21936,7.1522e-08,-0.74983,0,0,0.16667,-0,-0,0.66667
0.67047,0.45507,4.0228,-0.067393,-1.7417,30.648,0.72295,-0.24098,-1.9843,0.96394,1.4205e-12,-0.99215,0,0,0.16667,-4.5011e-18,0,0.66667
0.4173,0.75403,2.5038,0.38104,14.94,83.907,-2.5442,0.84806,-1.4837,-3.3922,1.1189e-12,-0.74183,0,0,0.16667,1.579e-15,0,0.66667
0.55869,0.15501,3.3521,-0.51748,-16.928,51.988,4.6258,-1.5419,-1.0485,6.1677,-5.2802e-13,-0.52427,0,0,0.16667,1.0856e-15,0,0.66667
0.14039,0.66052,0.84232,0.24078,11.204,159.16,-0.54083,0.18028,-1.796,-0.72111,-2.004e-09,-0.89799,0,0,0.16667,-0,-0,0.66667
0.1981,0.29391,1.1886,-0.30913,-14.106,142.56,0.97984,-0.32661,-1.6591,1.3064,5.0668e-10,-0.82955,0,0,0.16667,-0,-0,0.66667
0.80074,0.44476,4.8045,-0.082854,-1.3792,12.383,1.0615,-0.35384,-1.9753,1.4154,-2.8786e-10,-0.98764,0,0,0.16667,1.579e-15,0,0.66667
0.96826,0.8319,5.8096,0.49785,1.3304,1.1968,-7.7127,2.5709,-1.1199,-10.284,-2.1027e-07,-0.55994,0,0,0.16667,-1.579e-15,0,0.66667
0.31342,0.90051,1.8805,0.60077,25.878,110.83,-3.0127,1.0042,-0.71814,-4.017,2.2313e-12,-0.35907,0,0,0.16667,5.9212e-16,0,0.66667
0.69232,0.31828,4.1539,-0.27258,-6.6747,27.22,3.0195,-1.0065,-1.7354,4.0259,4.0856e-12,-0.86769,0,0,0.16667,-1.579e-15,0,0.66667
0.87639,0.17908,5.2583,-0.48138,-5.1941,5.8114,6.75,-2.25,-1.1769,9,-6.4491e-09,-0.58845,0,0,0.16667,-0,-0,0.66667
0.89461,0.45874,5.3676,-0.061888,-0.55731,3.9916,0.88585,-0.29528,-1.9858,1.1811,1.6532e-08,-0.99288,0,0,0.16667,-0,-0,0.66667
0.085044,0.67898,0.51027,0.26847,12.657,175.36,-0.36531,0.12177,-1.7426,-0.48708,-1.7057e-09,-0.87129,0,0,0.16667,-9.8686e-17,0,0.66667
0.039055,0.41442,0.23433,-0.12837,-6.0796,188.93,0.080214,-0.026738,-1.9403,0.10695,1.9224e-09,-0.97013,0,0,0.16667,-0,-0,0.66667
0.16983,0.056519,1.019,-0.66522,-30.927,150.82,1.8076,-0.60253,-0.4273,2.4101,-2.0168e-09,-0.21365,0,0,0.16667,1.0056e-16,-1.2218e-16,0.66667
0.87814,0.85403,5.2689,0.53104,5.6793,5.799,-7.4613,2.4871,-0.99702,-9.9484,3.0717e-09,-0.49851,0,0,0.16667,-0,-0,0.66667
0.098347,0.88562,0.59008,0.57843,27.36,171.52,-0.91019,0.3034,-0.80949,-1.2136,-2.2782e-08,-0.40475,0,0,0.16667,-0,-0,0.66667
0.42111,0.88824,2.5266,0.58236,22.861,83.191,-3.9238,1.3079,-0.79505,-5.2317,1.2712e-12,-0.39752,0,0,0.16667,-7.8949e-16,1.9277e-16,0.66667
0.95789,0.4772,5.7473,-0.034205,-0.11546,0.86445,0.52423,-0.17474,-1.9951,0.69898,-6.609e-08,-0.99755,0,0,0.16667,-0,-0,0.66667
0.53317,0.77997,3.199,0.41995,14.259,57.217,-3.5824,1.1941,-1.3745,-4.7766,-1.8496e-13,-0.68726,0,0,0.16667,1.9737e-16,0,0.66667
0.69188,0.39922,4.1513,-0.15117,-3.6981,27.196,1.6735,-0.55782,-1.9183,2.2313,1.5731e-12,-0.95914,0,0,0.16667,1.1842e-15,0,0.66667
0.31552,0.26626,1.8931,-0.35062,-14.994,110.07,1.77,-0.59,-1.5625,2.36,-5.5937e-12,-0.78123,0,0,0.16667,-3.9475e-16,0,0.66667
0.6865,0.27109,4.119,-0.34337,-8.5559,28.228,3.7716,-1.2572,-1.5817,5.0288,4.7673e-12,-0.79084,0,0,0.16667,7.8949e-16,0,0.66667
0.83463,0.64719,5.0078,0.22078,3.0977,8.9564,-2.9483,0.98278,-1.8255,-3.9311,1.2156e-09,-0.91276,0,0,0.16667,-7.8949e-16,0,0.66667
0.018288,0.040255,0.10973,-0.68962,-33.028,195.1,0.20179,-0.067264,-0.3091,0.26905,-2.5222e-06,-0.15455,0,0,0.16667,-0,-0,0.66667
0.75014,0.38441,4.5009,-0.17338,-3.5434,18.666,2.0809,-0.69365,-1.8947,2.7746,-4.4784e-11,-0.94733,0,0,0.16667,1.579e-15,0,0.66667
0.98886,0.68293,5.9332,0.27439,0.15315,0.3288,-4.3414,1.4471,-1.7321,-5.7885,3.3849e-08,-0.86607,0,0,0.16667,-1.579e-15,0,0.66667
0.74817,0.69364,4.489,0.29045,5.9938,19.041,-3.4769,1.159,-1.7008,-4.6359,4.8743e-11,-0.85042,0,0,0.16667,-0,-0,0.66667
0.28044,0.87009,1.6827,0.55513,24.404,119.7,-2.4909,0.83031,-0.9059,-3.3212,4.1878e-13,-0.45295,0,0,0.16667,5.608e-16,-1.095e-16,0.66667
0.78928,0.78155,4.7357,0.42232,7.4748,14.056,-5.3333,1.7778,-1.366,-7.111,1.9904e-10,-0.68298,0,0,0.16667,-0,-0,0.66667
0.10323,0.17645,0.61936,-0.48532,-22.883,170.06,0.80157,-0.26719,-1.1613,1.0688,1.3292e-08,-0.58063,0,0,0.16667,-0,-0,0.66667
0.44789,0.24052,2.6874,-0.38921,-14.769,76.506,2.7892,-0.92974,-1.4604,3.719,-8.3755e-13,-0.73021,0,0,0.16667,3.9475e-16,0,0.66667
0.9086,0.94322,5.4516,0.66483,5.4841,4.1807,-9.6651,3.2217,-0.429,-12.887,1.9376e-07,-0.2145,0,0,0.16667,-0,-0,0.66667
0.29361,0.66536,1.7617,0.24804,10.751,115.92,-1.1653,0.38842,-1.781,-1.5537,1.4762e-12,-0.89049,0,0,0.16667,-0,-0,0.66667
0.28778,0.26459,1.7267,-0.35312,-15.386,117.56,1.6259,-0.54197,-1.5552,2.1679,-1.2071e-12,-0.77759,0,0,0.16667,3.9475e-16,0,0.66667
0.13003,0.17012,0.78017,-0.49481,-23.186,162.24,1.0294,-0.34315,-1.1283,1.3726,5.5143e-09,-0.56415,0,0,0.16667,-0,-0,0.66667
0.019367,0.14803,0.1162,-0.52795,-25.177,194.77,0.1636,-0.054532,-1.0086,0.21813,-3.5551e-07,-0.5043,0,0,0.16667,-0,-0,0.66667
0.67884,0.90997,4.073,0.61495,15.798,29.94,-6.6792,2.2264,-0.65488,-8.9057,-1.966e-12,-0.32744,0,0,0.16667,-0,-0,0.66667
0.21163,0.77616,1.2698,0.41424,18.825,138.76,-1.4026,0.46755,-1.3891,-1.8702,-2.0091e-10,-0.69457,0,0,0.16667,1.2531e-16,0,0.66667
0.26555,0.28807,1.5933,-0.3179,-14.031,123.63,1.3507,-0.45022,-1.6425,1.8009,1.9802e-11,-0.82127,0,0,0.16667,-0,-0,0.66667
0.49157,0.74725,2.9494,0.37088,13.337,66.332,-2.917,0.97234,-1.5106,-3.8894,-6.5703e-13,-0.75528,0,0,0.16667,3.9475e-16,0,0.66667
0.053363,0.86256,0.32018,0.54385,25.88,184.73,-0.46434,0.15478,-0.94698,-0.61912,-1.1502e-07,-0.47349,0,0,0.16667,-1.6188e-16,0,0.66667
0.57412,0.61368,3.4447,0.17051,5.3926,48.485,-1.5663,0.52211,-1.8959,-2.0884,-8.461e-13,-0.94795,0,0,0.16667,-0,-0,0.66667
0.14673,0.9395,0.88037,0.65924,30.875,157.47,-1.5477,0.51589,-0.45464,-2.0636,-4.2767e-09,-0.22732,0,0,0.16667,-0,-0,0.66667
0.58931,0.60561,3.5358,0.15841,4.8749,45.457,-1.4937,0.49789,-1.9099,-1.9916,-1.087e-12,-0.95494,0,0,0.16667,-0,-0,0.66667
0.69976,0.10229,4.1986,-0.59657,-14.486,26.58,6.6793,-2.2264,-0.73435,8.9057,2.5762e-12,-0.36718,0,0,0.16667,-0,-0,0.66667
0.10233,0.98938,0.61401,0.73408,34.849,170.41,-1.2019,0.40065,-0.082684,-1.6026,1.1731e-09,-0.041342,0,0,0.16667,1.9737e-16,0,0.66667
0.41406,0.98682,2.4843,0.73022,29.019,85.136,-4.8377,1.6126,-0.10258,-6.4502,8.9928e-13,-0.05129,0,0,0.16667,-7.8949e-16,0,0.66667
0.6944,0.90075,4.1664,0.60113,14.815,27.424,-6.6788,2.2263,-0.7144,-8.905,-2.4247e-12,-0.3572,0,0,0.16667,-1.1842e-15,0,0.66667
0.41418,0.73179,2.4851,0.34769,13.667,84.65,-2.3041,0.76803,-1.5687,-3.0721,1.2139e-12,-0.78434,0,0,0.16667,-0,-0,0.66667
0.049953,0.96362,0.29972,0.69543,33.24,185.77,-0.55583,0.18527,-0.28075,-0.7411,-4.1291e-07,-0.14037,0,0,0.16667,9.8686e-17,0,0.66667
0.5359,0.99431,3.2154,0.74146,25.36,57.167,-6.3576,2.1192,-0.04489,-8.4768,2.0517e-13,-0.022445,0,0,0.16667,1.1842e-15,0,0.66667
0.66379,0.020758,3.9828,-0.71886,-19.267,32.678,7.6348,-2.5449,-0.16126,10.18,4.4409e-13,-0.08063,0,0,0.16667,-0,-0,0.66667
0.51489,0.16433,3.0893,-0.50351,-17.6,61.288,4.148,-1.3827,-1.0999,5.5307,3.3884e-13,-0.54993,0,0,0.16667,-1.579e-15,0,0.66667
0.94459,0.88471,5.6676,0.57707,2.847,2.1775,-8.7216,2.9072,-0.81469,-11.629,9.6512e-10,-0.40734,0,0,0.16667,1.579e-15,0,0.66667
0.58656,0.11667,3.5193,-0.575,-17.966,46.477,5.3963,-1.7988,-0.82328,7.1951,7.2742e-13,-0.41164,0,0,0.16667,-0,-0,0.66667
0.9034,0.45466,5.4204,-0.068006,-0.56084,3.4331,0.98299,-0.32766,-1.9832,1.3107,3.8225e-09,-0.9916,0,0,0.16667,-0,-0,0.66667
0.13747,0.83135,0.82485,0.49702,23.243,160.08,-1.0932,0.36441,-1.1212,-1.4577,-4.9548e-09,-0.56062,0,0,0.16667,1.9737e-16,0,0.66667
0.13928,0.69424,0.83566,0.29136,13.57,159.5,-0.64928,0.21643,-1.6992,-0.8657,-3.2961e-09,-0.84959,0,0,0.16667,-0,-0,0.66667
0.80739,0.69526,4.8443,0.29288,4.7492,11.82,-3.7836,1.2612,-1.6942,-5.0447,6.1868e-10,-0.84712,0,0,0.16667,-0,-0,0.66667
0.39768,0.57866,2.3861,0.11799,4.7007,88.641,-0.75075,0.25025,-1.949,-1.001,6.1084e-13,-0.97449,0,0,0.16667,-7.8949e-16,0,0.66667
0.16535,0.083831,0.99213,-0.62425,-29.033,152.08,1.6516,-0.55052,-0.61319,2.2021,1.6466e-09,-0.30659,0,0,0.16667,-0,-0,0.66667
0.92751,0.26774,5.5651,-0.34839,-2.1773,2.3932,5.1702,-1.7234,-1.5671,6.8936,-1.3385e-09,-0.78357,0,0,0.16667,1.579e-15,0,0.66667
0.34777,0.76325,2.0866,0.39487,16.495,101.57,-2.1972,0.73239,-1.4448,-2.9296,3.9715e-12,-0.72239,0,0,0.16667,7.8949e-16,0,0.66667
0.75081,0.874,4.5049,0.56101,11.604,19.146,-6.7394,2.2465,-0.88327,-8.9858,2.9733e-11,-0.44164,0,0,0.16667,2.1711e-15,0,0.66667
0.726,0.49922,4.356,-0.0011652,-0.02577,21.976,0.013535,-0.0045118,-2,0.018047,1.9116e-12,-1,0,0,0.16667,1.579e-15,0,0.66667
0.88331,0.57864,5.2998,0.11796,1.1773,4.7939,-1.6671,0.55571,-1.949,-2.2228,-9.2441e-10,-0.9745,0,0,0.16667,-0,-0,0.66667
0.62367,0.62708,3.742,0.19062,5.4869,38.93,-1.9022,0.63406,-1.8726,-2.5363,-2.0854e-12,-0.93628,0,0,0.16667,-0,-0,0.66667
